index,antibiotic
175,doripenem
175,ertapenem
175,gentamicin
175,imipenem
175,levofloxacin
175,meropenem
175,piperacillin-tazobactam
175,tetracycline
175,tobramycin
175,trimethoprim-sulfamethoxazole
176,amikacin
176,amoxicillin-clavulanic acid
176,ampicillin
176,aztreonam
176,cefazolin
176,cefepime
176,cefotetan
176,cefoxitin
176,ceftazidime
176,ceftriaxone
176,cephalothin
176,chloramphenicol
176,ciprofloxacin
176,ertapenem
176,gentamicin
176,imipenem
176,levofloxacin
176,meropenem
176,piperacillin-tazobactam
176,piperacillin
176,sulfamethoxazole
176,tobramycin
176,trimethoprim-sulfamethoxazole
177,ampicillin-sulbactam
177,ampicillin
177,aztreonam
177,cefazolin
177,cefepime
177,cefotaxime
177,cefoxitin
177,ceftazidime-avibactam
177,ceftazidime
177,ceftriaxone
177,ciprofloxacin
177,doripenem
177,ertapenem
177,imipenem
177,levofloxacin
177,meropenem
177,piperacillin-tazobactam
177,tobramycin
177,trimethoprim-sulfamethoxazole
181,amoxicillin-clavulanic acid
181,cefepime
181,cefoxitin
181,ceftazidime
181,ceftriaxone
181,ciprofloxacin
181,gentamicin
181,levofloxacin
181,meropenem
181,piperacillin-tazobactam
181,tetracycline
181,tobramycin
181,trimethoprim-sulfamethoxazole
184,amoxicillin-clavulanic acid
184,ampicillin
184,cefazolin
184,cefotaxime
184,cefoxitin
184,cefpodoxime
184,ceftazidime
184,ceftriaxone
184,cephalothin
184,piperacillin-tazobactam
185,amoxicillin-clavulanic acid
185,ampicillin
185,cefazolin
185,cefotaxime
185,cefoxitin
185,cefpodoxime
185,ceftazidime
185,ceftriaxone
185,cephalothin
186,amoxicillin-clavulanic acid
186,ampicillin
186,cefazolin
186,cefotaxime
186,cefoxitin
186,cefpodoxime
186,ceftazidime
186,ceftriaxone
186,cephalothin
186,streptomycin
187,amoxicillin-clavulanic acid
187,ampicillin
187,cefazolin
187,cefotaxime
187,cefoxitin
187,cefpodoxime
187,ceftazidime
187,ceftriaxone
187,cephalothin
188,amoxicillin-clavulanic acid
188,ampicillin
188,cefazolin
188,cefotaxime
188,cefoxitin
188,cefpodoxime
188,ceftazidime
188,ceftriaxone
188,cephalothin
188,streptomycin
189,amoxicillin-clavulanic acid
189,ampicillin
189,cefazolin
189,cefotaxime
189,cefoxitin
189,cefpodoxime
189,ceftazidime
189,ceftriaxone
189,cephalothin
189,piperacillin-tazobactam
189,sulfisoxazole
189,trimethoprim-sulfamethoxazole
190,ampicillin-sulbactam
190,ampicillin
190,aztreonam
190,cefotaxime
190,cefoxitin
190,ceftazidime
190,ceftolozane-tazobactam
190,ceftriaxone
190,ciprofloxacin
190,ertapenem
190,levofloxacin
190,piperacillin-tazobactam
190,tetracycline
190,tigecycline
190,trimethoprim-sulfamethoxazole
193,amikacin
193,amoxicillin-clavulanic acid
193,ampicillin-sulbactam
193,ampicillin
193,aztreonam
193,cefepime
193,cefotaxime
193,cefoxitin
193,ceftazidime
193,ciprofloxacin
193,doripenem
193,ertapenem
193,gentamicin
193,imipenem
193,levofloxacin
193,meropenem
193,piperacillin-tazobactam
193,tetracycline
193,tigecycline
193,tobramycin
193,trimethoprim-sulfamethoxazole
194,amikacin
194,ampicillin-sulbactam
194,ampicillin
194,aztreonam
194,cefepime
194,cefotaxime
194,cefoxitin
194,ceftazidime-avibactam
194,ceftazidime
194,ceftolozane-tazobactam
194,ceftriaxone
194,ciprofloxacin
194,doripenem
194,ertapenem
194,gentamicin
194,imipenem
194,levofloxacin
194,meropenem-vaborbactam
194,meropenem
194,piperacillin-tazobactam
194,tetracycline
194,tobramycin
194,trimethoprim-sulfamethoxazole
195,amoxicillin-clavulanic acid
195,ampicillin
195,cefazolin
195,cefotaxime
195,cefoxitin
195,cefpodoxime
195,ceftazidime
195,ceftriaxone
195,cephalothin
195,tetracycline
196,amoxicillin-clavulanic acid
196,ampicillin
196,cefazolin
196,cefotaxime
196,cefoxitin
196,cefpodoxime
196,ceftazidime
196,ceftriaxone
196,cephalothin
196,tetracycline
197,amoxicillin-clavulanic acid
197,ampicillin
197,cefazolin
197,cefotaxime
197,cefoxitin
197,cefpodoxime
197,ceftazidime
197,ceftriaxone
197,cephalothin
197,tetracycline
198,amoxicillin-clavulanic acid
198,ampicillin-sulbactam
198,ampicillin
198,aztreonam
198,cefazolin
198,cefepime
198,cefotaxime
198,cefoxitin
198,ceftazidime
198,ceftriaxone
198,doripenem
198,ertapenem
198,gentamicin
198,imipenem
198,piperacillin-tazobactam
198,tetracycline
198,tobramycin
198,trimethoprim-sulfamethoxazole
199,amoxicillin-clavulanic acid
199,cefazolin
199,cefepime
199,cefoxitin
199,ceftazidime
199,ceftriaxone
199,ciprofloxacin
199,ertapenem
199,levofloxacin
199,meropenem
199,piperacillin-tazobactam
199,trimethoprim-sulfamethoxazole
200,amoxicillin-clavulanic acid
200,cefazolin
200,cefepime
200,cefoxitin
200,ceftazidime
200,ceftriaxone
200,ciprofloxacin
200,ertapenem
200,levofloxacin
200,meropenem
200,piperacillin-tazobactam
200,trimethoprim-sulfamethoxazole
204,amikacin
204,amoxicillin-clavulanic acid
204,ampicillin-sulbactam
204,ampicillin
204,aztreonam
204,cefazolin
204,cefepime
204,cefotaxime
204,cefoxitin
204,ceftazidime
204,ceftriaxone
204,ciprofloxacin
204,doripenem
204,ertapenem
204,gentamicin
204,imipenem
204,levofloxacin
204,meropenem
204,piperacillin-tazobactam
204,tobramycin
204,trimethoprim-sulfamethoxazole
207,amoxicillin-clavulanic acid
207,ampicillin
207,aztreonam
207,cefazolin
207,cefepime
207,cefotaxime
207,cefoxitin
207,ceftazidime
207,ceftriaxone
207,ciprofloxacin
207,ertapenem
207,gentamicin
207,piperacillin-tazobactam
207,tetracycline
207,tobramycin
207,trimethoprim-sulfamethoxazole
208,ampicillin-sulbactam
208,ampicillin
208,aztreonam
208,cefazolin
208,cefepime
208,cefotaxime
208,cefoxitin
208,ceftazidime
208,ceftolozane-tazobactam
208,ceftriaxone
208,ertapenem
208,gentamicin
208,piperacillin-tazobactam
208,tetracycline
208,tobramycin
208,trimethoprim-sulfamethoxazole
210,amoxicillin-clavulanic acid
210,ampicillin
210,aztreonam
210,cefazolin
210,cefoxitin
210,ciprofloxacin
210,levofloxacin
210,trimethoprim-sulfamethoxazole
211,amoxicillin-clavulanic acid
211,ampicillin-sulbactam
211,ampicillin
211,aztreonam
211,cefazolin
211,cefepime
211,cefotaxime
211,cefoxitin
211,ceftazidime
211,ceftriaxone
211,ertapenem
211,gentamicin
211,imipenem
211,meropenem
211,piperacillin-tazobactam
211,trimethoprim-sulfamethoxazole
213,meropenem
217,ciprofloxacin
218,ciprofloxacin
220,ciprofloxacin
222,azithromycin
222,ceftriaxone
222,ciprofloxacin
222,penicillin
222,tetracycline
223,ciprofloxacin
223,penicillin
223,tetracycline
224,ciprofloxacin
224,zoliflodacin
226,ampicillin
227,ampicillin
227,cefazolin
227,cefoxitin
227,ciprofloxacin
227,nitrofurantoin
228,ampicillin
228,cefazolin
228,cefotaxime
228,cefoxitin
228,ceftazidime
228,ciprofloxacin
228,ertapenem
228,nitrofurantoin
230,meropenem
231,ampicillin
231,cefazolin
231,cefotaxime
231,cefoxitin
231,ceftazidime
231,ertapenem
231,nitrofurantoin
231,tigecycline
232,ampicillin
232,cefazolin
232,cefotaxime
232,cefoxitin
232,ceftazidime
232,ertapenem
232,imipenem
232,meropenem
232,nitrofurantoin
233,ampicillin-sulbactam
233,ampicillin
233,aztreonam
233,cefazolin
233,cefotaxime
233,cefoxitin
233,ceftazidime
233,ceftolozane-tazobactam
233,ceftriaxone
233,ertapenem
233,imipenem
233,meropenem
233,piperacillin-tazobactam
233,tetracycline
233,tobramycin
234,amoxicillin-clavulanic acid
234,cefazolin
234,cefoxitin
234,ceftazidime
234,ceftriaxone
234,ciprofloxacin
234,levofloxacin
234,piperacillin-tazobactam
234,tetracycline
234,trimethoprim-sulfamethoxazole
235,ampicillin-sulbactam
235,ampicillin
235,cefazolin
235,cefepime
235,cefotaxime
235,cefoxitin
235,ceftazidime-avibactam
235,ceftazidime
235,ceftolozane-tazobactam
235,ceftriaxone
235,piperacillin-tazobactam
235,tobramycin
235,trimethoprim-sulfamethoxazole
236,ampicillin-sulbactam
236,ampicillin
236,aztreonam
236,cefazolin
236,cefepime
236,cefotaxime
236,cefoxitin
236,ceftazidime
236,ceftriaxone
236,gentamicin
236,tetracycline
236,tobramycin
236,trimethoprim-sulfamethoxazole
237,ampicillin-sulbactam
237,ampicillin
237,aztreonam
237,cefazolin
237,cefotaxime
237,cefoxitin
237,ceftazidime
237,ceftriaxone
237,ciprofloxacin
237,gentamicin
237,piperacillin-tazobactam
237,tobramycin
237,trimethoprim-sulfamethoxazole
238,ampicillin-sulbactam
238,ampicillin
238,aztreonam
238,cefazolin
238,cefotaxime
238,cefoxitin
238,ceftazidime
238,ceftolozane-tazobactam
238,ceftriaxone
238,ciprofloxacin
238,ertapenem
238,gentamicin
238,minocycline
238,piperacillin-tazobactam
238,tetracycline
238,tobramycin
238,trimethoprim-sulfamethoxazole
239,amoxicillin-clavulanic acid
239,cefepime
239,cefoxitin
239,ceftazidime
239,ceftriaxone
239,ciprofloxacin
239,gentamicin
239,levofloxacin
239,meropenem
239,piperacillin-tazobactam
239,tobramycin
239,trimethoprim-sulfamethoxazole
240,amoxicillin-clavulanic acid
240,ampicillin
240,aztreonam
240,cefazolin
240,cefepime
240,cefotetan
240,cefoxitin
240,ceftazidime
240,ceftriaxone
240,cephalothin
240,ertapenem
240,piperacillin-tazobactam
240,piperacillin
240,sulfamethoxazole
240,trimethoprim-sulfamethoxazole
241,amoxicillin-clavulanic acid
241,ampicillin
241,aztreonam
241,cefazolin
241,cefotaxime
241,cefoxitin
241,ceftazidime
241,ceftriaxone
241,ertapenem
241,imipenem
241,meropenem
241,piperacillin-tazobactam
242,amoxicillin-clavulanic acid
242,ampicillin
242,aztreonam
242,cefazolin
242,cefotaxime
242,cefoxitin
242,ceftazidime
242,ceftriaxone
242,piperacillin-tazobactam
242,trimethoprim-sulfamethoxazole
243,amoxicillin-clavulanic acid
243,ampicillin
243,aztreonam
243,cefazolin
243,cefepime
243,cefotaxime
243,cefoxitin
243,ceftazidime
243,ceftriaxone
243,piperacillin-tazobactam
243,trimethoprim-sulfamethoxazole
244,amoxicillin-clavulanic acid
244,ampicillin
244,aztreonam
244,cefazolin
244,cefepime
244,cefotetan
244,cefoxitin
244,ceftazidime
244,ceftriaxone
244,cephalothin
244,ciprofloxacin
244,ertapenem
244,imipenem
244,meropenem
244,piperacillin-tazobactam
244,piperacillin
244,sulfamethoxazole
244,trimethoprim-sulfamethoxazole
245,amoxicillin-clavulanic acid
245,ampicillin-sulbactam
245,ampicillin
245,aztreonam
245,cefazolin
245,cefepime
245,cefotaxime
245,cefoxitin
245,ceftazidime
245,ceftriaxone
245,ciprofloxacin
245,ertapenem
245,imipenem
245,meropenem
245,piperacillin-tazobactam
246,amoxicillin-clavulanic acid
246,ampicillin
246,aztreonam
246,cefazolin
246,cefepime
246,cefotaxime
246,ceftazidime
246,ceftriaxone
246,ertapenem
246,imipenem
246,piperacillin-tazobactam
246,trimethoprim-sulfamethoxazole
247,amoxicillin-clavulanic acid
247,ampicillin-sulbactam
247,ampicillin
247,aztreonam
247,cefepime
247,cefotaxime
247,cefoxitin
247,ceftazidime
247,cefuroxime
247,ciprofloxacin
247,colistin
247,ertapenem
247,fosfomycin
247,levofloxacin
247,meropenem
247,piperacillin-tazobactam
247,tigecycline
247,tobramycin
247,trimethoprim-sulfamethoxazole
248,amoxicillin-clavulanic acid
248,ampicillin-sulbactam
248,ampicillin
248,aztreonam
248,cefepime
248,cefotaxime
248,cefoxitin
248,ceftazidime
248,cefuroxime
248,ciprofloxacin
248,colistin
248,ertapenem
248,fosfomycin
248,levofloxacin
248,meropenem
248,piperacillin-tazobactam
248,tigecycline
248,tobramycin
248,trimethoprim-sulfamethoxazole
250,amikacin
250,ampicillin-sulbactam
250,ampicillin
250,aztreonam
250,cefazolin
250,cefepime
250,cefotaxime
250,cefoxitin
250,ceftazidime-avibactam
250,ceftazidime
250,ceftolozane-tazobactam
250,ceftriaxone
250,ciprofloxacin
250,doripenem
250,ertapenem
250,gentamicin
250,imipenem
250,levofloxacin
250,meropenem
250,piperacillin-tazobactam
250,plazomicin
250,tetracycline
250,tobramycin
250,trimethoprim-sulfamethoxazole
251,amoxicillin-clavulanic acid
251,ampicillin
251,cefazolin
251,cefotaxime
251,cefoxitin
251,cefpodoxime
251,ceftazidime
251,ceftriaxone
251,cephalothin
252,amoxicillin-clavulanic acid
252,ampicillin
252,cefazolin
252,cefotaxime
252,cefoxitin
252,cefpodoxime
252,ceftazidime
252,ceftriaxone
252,cephalothin
257,tetracycline
260,tetracycline
261,tetracycline
262,tetracycline
263,tetracycline
264,tetracycline
265,tetracycline
266,tetracycline
269,azithromycin
269,clindamycin
269,erythromycin
269,telithromycin
269,tetracycline
270,tetracycline
271,tetracycline
272,tetracycline
273,tetracycline
276,tetracycline
277,tetracycline
278,tetracycline
279,tetracycline
281,tetracycline
282,tetracycline
283,ampicillin
283,doxycycline
283,erythromycin
283,levofloxacin
283,penicillin
283,rifampin
283,teicoplanin
283,tetracycline
283,vancomycin
284,daptomycin
285,ciprofloxacin
285,nalidixic acid
286,gentamicin
286,tetracycline
287,tetracycline
289,ciprofloxacin
289,nalidixic acid
289,tetracycline
290,ciprofloxacin
290,nalidixic acid
290,tetracycline
291,azithromycin
291,clindamycin
291,erythromycin
291,telithromycin
291,tetracycline
292,ciprofloxacin
292,nalidixic acid
292,tetracycline
293,tetracycline
294,tetracycline
295,tetracycline
296,tetracycline
300,tetracycline
303,ciprofloxacin
303,nalidixic acid
303,tetracycline
304,tetracycline
305,ciprofloxacin
305,nalidixic acid
305,tetracycline
306,ciprofloxacin
306,nalidixic acid
307,clindamycin
307,tetracycline
308,ciprofloxacin
308,nalidixic acid
309,tetracycline
310,tetracycline
317,tetracycline
318,tetracycline
319,tetracycline
320,ciprofloxacin
320,nalidixic acid
321,ciprofloxacin
321,nalidixic acid
322,tetracycline
323,tetracycline
324,tetracycline
326,tetracycline
327,clindamycin
328,azithromycin
328,clindamycin
328,erythromycin
328,telithromycin
328,tetracycline
329,clindamycin
329,tetracycline
330,tetracycline
331,azithromycin
331,clindamycin
331,erythromycin
331,telithromycin
331,tetracycline
332,tetracycline
333,azithromycin
333,clindamycin
333,erythromycin
333,telithromycin
333,tetracycline
335,ciprofloxacin
335,nalidixic acid
337,tetracycline
338,tetracycline
339,tetracycline
340,clindamycin
340,tetracycline
341,ciprofloxacin
341,nalidixic acid
341,tetracycline
343,tetracycline
345,clindamycin
345,tetracycline
350,azithromycin
350,clindamycin
350,erythromycin
350,tetracycline
353,tetracycline
354,tetracycline
356,tetracycline
358,azithromycin
358,clindamycin
358,erythromycin
358,tetracycline
359,ciprofloxacin
359,nalidixic acid
359,tetracycline
360,tetracycline
363,tetracycline
364,tetracycline
365,tetracycline
368,tetracycline
369,azithromycin
369,clindamycin
369,erythromycin
369,telithromycin
369,tetracycline
370,tetracycline
372,tetracycline
373,tetracycline
374,clindamycin
374,tetracycline
375,tetracycline
376,azithromycin
376,clindamycin
376,erythromycin
376,telithromycin
376,tetracycline
377,tetracycline
378,azithromycin
378,clindamycin
378,erythromycin
378,telithromycin
378,tetracycline
380,ciprofloxacin
380,nalidixic acid
381,clindamycin
381,tetracycline
382,tetracycline
383,azithromycin
383,clindamycin
383,erythromycin
383,telithromycin
384,tetracycline
385,tetracycline
386,azithromycin
386,clindamycin
386,erythromycin
386,telithromycin
386,tetracycline
387,tetracycline
388,tetracycline
389,azithromycin
389,clindamycin
389,erythromycin
389,telithromycin
389,tetracycline
392,tetracycline
393,azithromycin
393,clindamycin
393,erythromycin
393,tetracycline
394,tetracycline
395,tetracycline
396,tetracycline
398,ciprofloxacin
398,nalidixic acid
398,tetracycline
399,tetracycline
401,ciprofloxacin
401,nalidixic acid
402,ciprofloxacin
402,nalidixic acid
402,tetracycline
403,tetracycline
404,tetracycline
405,tetracycline
406,tetracycline
407,tetracycline
409,tetracycline
410,azithromycin
410,clindamycin
410,erythromycin
410,telithromycin
413,tetracycline
415,ciprofloxacin
415,nalidixic acid
417,azithromycin
417,clindamycin
417,erythromycin
417,telithromycin
417,tetracycline
418,tetracycline
420,ciprofloxacin
420,nalidixic acid
421,azithromycin
421,clindamycin
421,erythromycin
421,telithromycin
421,tetracycline
423,tetracycline
424,tetracycline
425,tetracycline
426,tetracycline
427,tetracycline
428,ciprofloxacin
428,nalidixic acid
431,tetracycline
433,tetracycline
434,ciprofloxacin
434,nalidixic acid
434,tetracycline
435,tetracycline
437,tetracycline
441,ciprofloxacin
441,clindamycin
441,nalidixic acid
441,tetracycline
442,telithromycin
442,tetracycline
443,tetracycline
446,tetracycline
449,tetracycline
455,ciprofloxacin
455,nalidixic acid
455,tetracycline
456,ciprofloxacin
456,nalidixic acid
456,tetracycline
457,clindamycin
457,tetracycline
458,tetracycline
459,azithromycin
459,clindamycin
459,erythromycin
459,tetracycline
460,tetracycline
461,tetracycline
462,tetracycline
463,tetracycline
464,tetracycline
465,tetracycline
466,nalidixic acid
467,tetracycline
468,tetracycline
470,ciprofloxacin
470,gentamicin
470,nalidixic acid
470,tetracycline
473,tetracycline
474,tetracycline
475,tetracycline
476,tetracycline
477,tetracycline
478,azithromycin
478,clindamycin
478,erythromycin
478,tetracycline
479,ciprofloxacin
479,nalidixic acid
479,tetracycline
480,tetracycline
481,ciprofloxacin
481,nalidixic acid
481,tetracycline
482,tetracycline
483,ciprofloxacin
483,nalidixic acid
484,ciprofloxacin
484,nalidixic acid
485,ciprofloxacin
485,nalidixic acid
485,tetracycline
489,azithromycin
489,clindamycin
489,erythromycin
489,telithromycin
489,tetracycline
491,tetracycline
495,tetracycline
496,tetracycline
497,tetracycline
498,azithromycin
498,clindamycin
498,erythromycin
498,telithromycin
498,tetracycline
499,ciprofloxacin
499,nalidixic acid
500,ciprofloxacin
500,nalidixic acid
500,tetracycline
501,ciprofloxacin
501,nalidixic acid
501,tetracycline
502,tetracycline
503,tetracycline
504,tetracycline
505,azithromycin
505,clindamycin
505,erythromycin
505,telithromycin
505,tetracycline
506,tetracycline
507,azithromycin
507,clindamycin
507,erythromycin
507,telithromycin
507,tetracycline
509,ciprofloxacin
509,nalidixic acid
509,tetracycline
511,tetracycline
512,tetracycline
513,tetracycline
514,tetracycline
515,tetracycline
516,tetracycline
517,tetracycline
518,tetracycline
519,clindamycin
519,tetracycline
521,tetracycline
524,azithromycin
524,clindamycin
524,erythromycin
524,telithromycin
524,tetracycline
525,tetracycline
526,ciprofloxacin
526,nalidixic acid
526,tetracycline
529,tetracycline
530,tetracycline
532,azithromycin
532,clindamycin
532,erythromycin
532,telithromycin
532,tetracycline
533,tetracycline
534,tetracycline
535,tetracycline
536,azithromycin
